Time(ms),X(mG),Y(mG),Z(mG),Classification
 1437933396342, -344, -296,-1016,Situps
 1437933396381, -408, -304,-1072,Situps
 1437933396420, -440, -288,-1120,Situps
 1437933396459, -472, -288,-1096,Situps
 1437933396498, -504, -240,-1200,Situps
 1437933396537, -536, -304,-1200,Situps
 1437933396576, -584, -336,-1080,Situps
 1437933396615, -576, -320,-1208,Situps
 1437933396654, -560, -360,-1176,Situps
 1437933396693, -536, -352,-1072,Situps
 1437933396732, -512, -368,-1056,Situps
 1437933396771, -480, -376,-1000,Situps
 1437933396810, -440, -392, -904,Situps
 1437933396849, -416, -376, -840,Situps
 1437933396888, -392, -416, -824,Situps
 1437933396927, -368, -464, -776,Situps
 1437933396966, -352, -480, -768,Situps
 1437933397005, -328, -536, -704,Situps
 1437933397044, -280, -552, -648,Situps
 1437933397083, -248, -528, -536,Situps
 1437933397122, -256, -504, -648,Situps
 1437933397161, -256, -568, -616,Situps
 1437933397200, -272, -648, -520,Situps
 1437933397239, -264, -680, -616,Situps
 1437933397278, -240, -656, -512,Situps
 1437933397317, -248, -592, -440,Situps
 1437933397356, -232, -608, -344,Situps
 1437933397395, -168, -640, -344,Situps
 1437933397434, -104, -680, -280,Situps
 1437933397473,  -48, -536,  -88,Situps
 1437933397512,  +24, -656,  -40,Situps
 1437933397551, +128, -512, +280,Situps
 1437933397590, +200, -608, +296,Situps
 1437933397629, +240, -576, +552,Situps
 1437933397668, +456, -808, +616,Situps
 1437933397707, +432, -832, +672,Situps
 1437933397746, +488, -816, +680,Situps
 1437933397785, +648, -472, +896,Situps
 1437933397824, +800, -336, +720,Situps
 1437933397863, +992,  -80,+1008,Situps
 1437933397902,+1112,  -80,+1080,Situps
 1437933397941,+1080, +136, +824,Situps
 1437933397980,+1072, +120, +848,Situps
 1437933398019,+1080, +256, +784,Situps
 1437933398058,+1104, +112, +784,Situps
 1437933398097,+1040,  +96, +704,Situps
 1437933398136, +976, +120, +696,Situps
 1437933398175, +968,  +80, +672,Situps
 1437933398214,+1032,  +64, +760,Situps
 1437933398253,+1064,  +56, +840,Situps
 1437933398292,+1224,  +72,+1080,Situps
 1437933398331,+1320, +112,+1096,Situps
 1437933398370,+1360, +120,+1088,Situps
 1437933398409,+1296,  +40, +928,Situps
 1437933398448,+1120, -112, +864,Situps
 1437933398487, +944, -120, +600,Situps
 1437933398526, +768, -224, +416,Situps
 1437933398565, +552, -328, -104,Situps
 1437933398604, +480, -576, +104,Situps
 1437933398643, +352, -576,  -64,Situps
 1437933398682, +264, -624, -136,Situps
 1437933398721, +216, -712, -104,Situps
 1437933398760, +208, -760, -216,Situps
 1437933398799,  +48, -768, -248,Situps
 1437933398838, -120, -768, -464,Situps
 1437933398877, -240, -856, -416,Situps
 1437933398916, -264, -920, -512,Situps
 1437933398955, -272, -880, -312,Situps
 1437933398994, -240, -712, -304,Situps
 1437933399033, -160, -736, -208,Situps
 1437933399072, -104, -776, -184,Situps
