Time(ms),X(mG),Y(mG),Z(mG),Classification
1.43793E+12,1024,136,-192,Pushups
1.43793E+12,1016,192,-128,Pushups
1.43793E+12,1024,208,-160,Pushups
1.43793E+12,1024,136,-264,Pushups
1.43793E+12,1024,112,-248,Pushups
1.43793E+12,1000,144,-256,Pushups
1.43793E+12,1024,128,-248,Pushups
1.43793E+12,1016,128,-296,Pushups
1.43793E+12,1016,136,-328,Pushups
1.43793E+12,1008,176,-296,Pushups
1.43793E+12,1016,-40,-384,Pushups
1.43793E+12,1016,-216,-352,Pushups
1.43793E+12,968,-120,-528,Pushups
1.43793E+12,928,-176,-616,Pushups
1.43793E+12,888,-296,-544,Pushups
1.43793E+12,904,-304,-536,Pushups
1.43793E+12,896,-256,-504,Pushups
1.43793E+12,896,-248,-552,Pushups
1.43793E+12,904,-248,-552,Pushups
1.43793E+12,896,-296,-536,Pushups
1.43793E+12,816,-72,-696,Pushups
1.43793E+12,920,-240,-408,Pushups
1.43793E+12,928,-96,-552,Pushups
1.43793E+12,968,-224,-16,Pushups
1.43793E+12,1040,-64,-432,Pushups
1.43793E+12,992,64,-56,Pushups
1.43793E+12,1024,72,-272,Pushups
1.43793E+12,1040,32,-8,Pushups
1.43793E+12,1040,72,-104,Pushups
1.43793E+12,1016,48,-72,Pushups
1.43793E+12,976,192,-8,Pushups
1.43793E+12,1024,200,56,Pushups
1.43793E+12,1016,200,-128,Pushups
1.43793E+12,1032,200,-40,Pushups
1.43793E+12,1040,160,-136,Pushups
1.43793E+12,1040,144,-200,Pushups
1.43793E+12,1040,184,-128,Pushups
1.43793E+12,1048,160,-136,Pushups
1.43793E+12,1032,144,-216,Pushups
1.43793E+12,1032,152,-128,Pushups
1.43793E+12,1008,144,-224,Pushups
1.43793E+12,1024,176,-96,Pushups
1.43793E+12,1016,168,-248,Pushups
1.43793E+12,1040,144,-144,Pushups
1.43793E+12,1024,128,-328,Pushups
1.43793E+12,1032,160,-224,Pushups
1.43793E+12,1032,72,-280,Pushups
1.43793E+12,1016,8,-392,Pushups
1.43793E+12,1016,-16,-280,Pushups
1.43793E+12,1024,-112,-416,Pushups
1.43793E+12,1008,-48,-464,Pushups
1.43793E+12,968,-120,-464,Pushups
1.43793E+12,936,-256,-480,Pushups
1.43793E+12,872,-328,-576,Pushups
1.43793E+12,912,-368,-528,Pushups
1.43793E+12,920,-328,-464,Pushups
1.43793E+12,928,-288,-576,Pushups
1.43793E+12,864,-216,-440,Pushups
1.43793E+12,928,-224,-496,Pushups
1.43793E+12,904,-248,-648,Pushups
1.43793E+12,992,-448,-168,Pushups
1.43793E+12,1016,-240,-432,Pushups
1.43793E+12,984,-56,-264,Pushups
1.43793E+12,1016,32,-248,Pushups
1.43793E+12,1008,192,-328,Pushups
1.43793E+12,1056,88,-104,Pushups
1.43793E+12,1056,120,-232,Pushups
1.43793E+12,1064,56,-56,Pushups
1.43793E+12,1040,112,-192,Pushups
1.43793E+12,1040,136,-152,Pushups
1.43793E+12,1032,120,-72,Pushups
1.43793E+12,1032,144,-208,Pushups
1.43793E+12,1016,200,-288,Pushups
1.43793E+12,1032,168,-144,Pushups
1.43793E+12,1048,176,-88,Pushups
1.43793E+12,1040,152,-200,Pushups
1.43793E+12,1040,128,-216,Pushups
1.43793E+12,1024,184,-144,Pushups
1.43793E+12,1000,176,-288,Pushups
1.43793E+12,1024,176,-96,Pushups
1.43793E+12,1016,168,-312,Pushups
1.43793E+12,1008,160,-256,Pushups
1.43793E+12,1024,128,-200,Pushups
1.43793E+12,1040,152,-192,Pushups
1.43793E+12,1040,56,-216,Pushups
1.43793E+12,1024,104,-304,Pushups
1.43793E+12,1024,-104,-280,Pushups
1.43793E+12,1016,-32,-424,Pushups
1.43793E+12,984,-104,-464,Pushups
1.43793E+12,904,-168,-584,Pushups
1.43793E+12,920,-104,-424,Pushups
1.43793E+12,880,-224,-552,Pushups
1.43793E+12,888,-352,-464,Pushups
1.43793E+12,896,-304,-416,Pushups
